,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
58,123310760,"{'steamid': '76561198973956265', 'num_games_owned': 16, 'num_reviews': 10, 'playtime_forever': 75805, 'playtime_last_two_weeks': 683, 'playtime_at_review': 75135, 'last_played': 1680290625}",schinese,医生明天去看，我打算看完走的，突然想起来了游戏csgo，我和你说过的，我打了这个游戏算上其他号的话也有2000小时了，它陪着我走过一年又一年，还记得那年跨年我一个人在房间里面打游戏，听着队友的说跨年咯，心中不知为何有点孤独，我在这个游戏里面一直都是一个人玩，还记得吗，那天我听到你说要陪着我跨年，的眼泪止不住的流下来，这是幸福的眼泪吗？现在我想是的，现在仔细想想有你陪着我真好，可是因为我的懦弱和不成熟弄丢你了，我真的真的好想好想好想你啊，我当初因为这个游戏走出来了，是我的救赎，把我想死的念头打消了，那时候我就觉得游戏的意义非凡，但是和你一起的时候放假老是玩，导致冷落了你，不知道为什么这一次，我动都不想动一下这个游戏，我想着像我上次一样那样子走出来，可是我玩的时候莫名其妙会哭，我已经很久很久没玩了，很奇怪啊，我居然戒掉了我最喜欢的游戏，那我的救赎到底在哪呢，我真的很爱逃避吧，一次又一次伤害了你，我尝试过很多次去面对，一次又一次的失败，一次又一次浮现你厌恶我的情景，真的是受不了，为什么这狗屁的回忆一直在我脑海里面挥之不去呢，要是人能像电脑的回收站一样想删除什么就删除什么就好了，这样我们两个人就可以互不打扰继续自己的新生活了，和我在一起肯定不开心吧，和他一起肯定很开心吧，那就祝福你们两个人。我这个人和和我一起的经历都忘记了吧，再见咯，我也苦苦支撑了很久了吧，我不想继续着每天吃药过下去的无趣烦躁生活了，葯有副作用好恶心，而且葯真的不便宜，我妈妈还有病要花好多钱，我爸压力也很大我不想这样子了，我尽我努力了，我不想再给他们添麻烦了，和你说过的明明什么都懂但是没办法释怀的感觉，真的很难受把我杀了都难受，头一次觉得活着比死着累，我真的很脆弱不成熟自私吗？,1664835308,1664835308,True,382,24,0.943938255310058594,22,False,False,False,True,
59,128525402,"{'steamid': '76561199417232504', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 34383, 'playtime_last_two_weeks': 124, 'playtime_at_review': 8509, 'last_played': 1679890370}",schinese,以前我有毒瘾，家里人劝不动我，后面表弟给我推荐了这个游戏，玩了两小时毒瘾就戒了，一天不玩比死了都难受，现在家里人都劝我回去吸毒,1670992489,1670992489,True,490,298,0.942735970020294189,0,False,False,False,True,
60,132697656,"{'steamid': '76561199395367272', 'num_games_owned': 9, 'num_reviews': 3, 'playtime_forever': 35902, 'playtime_last_two_weeks': 1272, 'playtime_at_review': 30988, 'last_played': 1679758762}",schinese,请奖励这条评论，我还差2000点去买那些骚逼头像和背景，给我点赞牛子精灵会让你增长1cm，奖励我的人牛子增长10cm，谁会不想要一根长钢筋呢？,1676200695,1676200695,True,1686,115,0.942434489727020264,0,True,True,False,True,
61,121261574,"{'steamid': '76561198816984010', 'num_games_owned': 46, 'num_reviews': 4, 'playtime_forever': 192112, 'playtime_last_two_weeks': 961, 'playtime_at_review': 174329, 'last_played': 1680286142}",schinese,"女孩为了考验男孩
写了张纸条放在桌子上
说要出差几天
女孩把纸条放在桌子上后
躲在了沙发后面
男孩起床后，走到客厅
看到了那张桌上的纸条
男孩看完纸条上写的
一脸兴奋
男孩很不屑的扔下纸条
随后拨通了一个电话
男:喂，亲爱的，在哪
老地方见，等我哦
女孩看着男孩脸上
洋溢着满满的幸福
心里很不是滋味
男孩挂掉电话，哼着歌
换好衣服，打扮了一下
就出门了
女孩顿时心里像针扎一样
眼泪忍不住流下来
眼泪掉在地板上的声音
是那么清晰
女孩晃晃悠悠的站起来
锥心的痛充斥着心里
说不出来
突然女孩的短信铃声响起
打断了女孩的思绪
女孩拿起手机
看到这样一条短信
傻瓜，下次躲好一点
我都看到你的头了
我出去买你喜欢吃的东西
等下回来
你在家乖乖等我
女孩幸福的笑了
眼中又闪出了点点泪光
那是幸福的泪光

女孩突然想起来男孩是玩csgo的！
只有玩csgo的男生才有这么高的觉悟！《csgo》是由v社研发的第一人称射击游戏，游为大家呈现了完美射击效果游戏新境界。 皮肤精美，效果绚丽，玩家待人热情友善，有细致入微的洞察力以及超前的反应能力，主狙断后的男生沉着冷静，有准确的判断力，主ak.m4的男生谨慎细致，有超强的行动力，而主冲锋枪拉枪线的男生能时刻给予你无微不至的关怀，安全感爆表！选择csgo，选择成功！",1661512222,1661512222,True,627,356,0.942274391651153564,7,False,False,False,True,
62,124586338,"{'steamid': '76561199211077902', 'num_games_owned': 19, 'num_reviews': 4, 'playtime_forever': 24476, 'playtime_last_two_weeks': 4585, 'playtime_at_review': 9886, 'last_played': 1680274261}",schinese,"我在这里养了一只大屁股，路过的男朋友可以摸一摸，一个赞摸一次！
⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄",1667044294,1667044294,True,2662,366,0.941643595695495605,0,True,False,False,True,
63,117775261,"{'steamid': '76561199022517955', 'num_games_owned': 7, 'num_reviews': 2, 'playtime_forever': 33874, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30381, 'last_played': 1659332562}",russian,"Итак, что же такое CS GO?

- CS GO это когда раскраски оружия стоят дороже крутых игровых девайсов.
- CS GO это когда ты обязан дропнуть свой красивый калаш всей команде.
- CS GO это когда открываешь 20 сундуков и получаешь 20 кусков синего г**на.
- CS GO это когда тебя добавляют школьники и предлагают over 9000 сундуков в обмен на твой нож.
- CS GO это когда тебя добавляет школьник и начинает выпрашивать в подарок шмотку ценой в 3500 рублей, приводя при этом аргумент ""да ты ж богатый, что тебе стоит!"".
- CS GO это когда тебе по 10 раз в день присылают ссылки на трояны в надежде обчистить твой инвентарь.
- CS GO это когда тебя выгоняют только потому что ты Русский.
- CS GO это когда ты спалил свой стул после игры в соревновательном режиме.
- CS GO это когда ""глобалы"" создают по 10 аккаунтов и получают удовлетворение, играя против ""калашей"".
- CS GO это когда ты Russian Noob, если остался против пятерых, убил четверых но не добил пятого.
- CS GO это когда ты Russian Noob при счете 21-7-10, а у ближайшего тиммейта 8-0-16.
- CS GO это когда ты выучил польский и шведский за одну-две катки.
- CS GO это когда в соревновательном режиме поляков больше, чем в самой Польше.
- CS GO это когда ты в одиночку открываешь А, а бомба уже про***на на Б.
- CS GO это когда на твои советы и вопросы тебе отвечают ""stfu Russian"".
- CS GO это когда про***л три звания за день только из-за того, что каждый раз играешь против ""глобалов"", играющих со второго аккаунта.
- CS GO это когда каждый третий тиммейт - набустенный сильвер.
- CS GO это когда против тебя играет пять ♥♥♥♥♥♥♥♥♥♥ов с АВП.
- CS GO это когда одного ""беркута"" и четырех ""калашей"" кидает против пяти ""супримов"".
- CS GO это когда высаживаешь все 30 патронов в одного ♥♥♥♥♥♥♥♥♥♥а и наносиишь 99 in 7, а тот рандомным выстрелом попадает тебе в голову.
- CS GO это когда VAC показательно банит профессиональных игроков, но не может забанить ♥♥♥♥♥♥♥♥♥♥а, который простреливает всю команду через три стены, имея при этом 2.2 часа в игре.

Кому понравился отзыв поставте палец вверх и напиши чтонибудь в профиле моем ! Спасибо!!!!

Все это CS GO!!! Не Болейте!!!!
",1656401232,1656401232,True,1066,310,0.941297173500061035,1,False,True,False,False,
64,132685074,"{'steamid': '76561198928967663', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 13476, 'playtime_last_two_weeks': 1440, 'playtime_at_review': 7952, 'last_played': 1680282250}",russian,"Итак, что же такое CS GO?

- CS GO это когда раскраски оружия стоят дороже крутых игровых девайсов.
- CS GO это когда ты обязан дропнуть свой красивый калаш всей команде.
- CS GO это когда открываешь 20 сундуков и получаешь 20 кусков синего г**на.
- CS GO это когда тебя добавляют школьники и предлагают over 9000 сундуков в обмен на твой нож.
- CS GO это когда тебя добавляет школьник и начинает выпрашивать в подарок шмотку ценой в 3500 рублей, приводя при этом аргумент ""да ты ж богатый, что тебе стоит!"".
- CS GO это когда тебе по 10 раз в день присылают ссылки на трояны в надежде обчистить твой инвентарь.
- CS GO это когда тебя выгоняют только потому что ты Русский.
- CS GO это когда ты спалил свой стул после игры в соревновательном режиме.
- CS GO это когда ""глобалы"" создают по 10 аккаунтов и получают удовлетворение, играя против ""калашей"".
- CS GO это когда ты Russian Noob, если остался против пятерых, убил четверых но не добил пятого.
- CS GO это когда ты Russian Noob при счете 21-7-10, а у ближайшего тиммейта 8-0-16.
- CS GO это когда ты выучил польский и шведский за одну-две катки.
- CS GO это когда в соревновательном режиме поляков больше, чем в самой Польше.
- CS GO это когда ты в одиночку открываешь А, а бомба уже про***на на Б.
- CS GO это когда на твои советы и вопросы тебе отвечают ""stfu Russian"".
- CS GO это когда про***л три звания за день только из-за того, что каждый раз играешь против ""глобалов"", играющих со второго аккаунта.
- CS GO это когда каждый третий тиммейт - набустенный сильвер.
- CS GO это когда против тебя играет пять ♥♥♥♥♥♥♥♥♥♥ов с АВП.
- CS GO это когда одного ""беркута"" и четырех ""калашей"" кидает против пяти ""супримов"".
- CS GO это когда высаживаешь все 30 патронов в одного ♥♥♥♥♥♥♥♥♥♥а и наносиишь 99 in 7, а тот рандомным выстрелом попадает тебе в голову.
- CS GO это когда VAC показательно банит профессиональных игроков, но не может забанить ♥♥♥♥♥♥♥♥♥♥а, который простреливает всю команду через три стены, имея при этом 2.2 часа в игре.

Кому понравился отзыв поставте палец вверх и напиши чтонибудь в профиле моем ! Спасибо!!!!

Все это CS GO!!! Не Болейте!!!!
",1676185178,1676185178,True,971,223,0.940719127655029297,88,True,False,False,True,
65,130418904,"{'steamid': '76561199092290146', 'num_games_owned': 47, 'num_reviews': 2, 'playtime_forever': 10004, 'playtime_last_two_weeks': 725, 'playtime_at_review': 6240, 'last_played': 1680287096}",schinese,妈的官方关一下他妈那些约炮发言的一个个他妈几把跑来这里约傻逼啊,1673172340,1673172340,False,777,228,0.940557122230529785,0,True,False,False,True,
66,128716844,"{'steamid': '76561199058573133', 'num_games_owned': 19, 'num_reviews': 6, 'playtime_forever': 4386, 'playtime_last_two_weeks': 577, 'playtime_at_review': 1235, 'last_played': 1680121772}",turkish,ne kadar rus varsa anasını sıkeyım,1671271957,1671271957,True,309,98,0.940557360649108887,16,False,True,False,True,
67,131514340,"{'steamid': '76561199068021754', 'num_games_owned': 80, 'num_reviews': 5, 'playtime_forever': 16108, 'playtime_last_two_weeks': 1574, 'playtime_at_review': 5052, 'last_played': 1680279384}",schinese,"大佬们赏点赞 孩子想要色色的头像 今天什么节日也不是，点赞也不会让你的牛子变长或者变短，也不会让你身高涨三厘米，也不会让你一夜暴富走上人生巅峰
但是请给我steam点数 我想买烧b主题，我虽然不能给予在座各位什么，但是我会在冥冥中祝福你们！",1674638856,1674638856,True,933,106,0.939908087253570557,0,True,False,False,True,
68,125101873,"{'steamid': '76561199182482865', 'num_games_owned': 12, 'num_reviews': 4, 'playtime_forever': 22701, 'playtime_last_two_weeks': 566, 'playtime_at_review': 4821, 'last_played': 1680270461}",schinese,"我是一个新手，说菜也没有那么菜，至少还是有fps基础的，我以前还没有碰过压力怪，今天我见着了，手枪局看队友死了踢队友，对吧，搞得跟踢了队友就能赢似的，队友对枪死了怪队友没补枪，你狠你自己为什么没对过啊，tmd我真是服了，我就是专门负责补枪位的，队友要的是互相激励，压力怪说白了就是内讧的，自己菜别怪队友阿！队友残局了还在指挥队友，tm有本事你自己来阿！影响别人心情，别人老外虽然说话难听，骂的难听，但是起码不会给你压力，你表现的好他们也是会夸你的，中国csgo玩家群体，我不知道怎么说，林子大了什么鸟都有，他给别人压力我就觉得我不见得他在现实中是个多么有素质的人，但凡是学生一类的玩家，情商高一点的玩家，怎么说也不会骂队友或者无辜踢人吧，我真是很可怜那些压力怪，他们在现实生活里面是如此的落魄才会在游戏里面发火，这只是游戏，输了又怎样，踢人的更可恶，你手枪局踢人是什么意思啊？踢掉了有什么用，我是忠心建议官方把踢人系统改一下，只有伤害队友，辱骂队友的时候可以踢。
浅薄的建议：
1.优先级玩几把休闲再考虑买不买
2.平民玩家箱子最好卖出去，尽量不要开，会上瘾。【还好我后来自制力比较强】（有点钱的当我没说）
3.tab+鼠标右键可以举报+和屏蔽压力怪的狗叫
4.喜欢什么枪皮去buff和steam上面买，自己开有点划不来（除非是刀）
5.这游戏对新手不是很友好，
6.见人不要慌，入坑时步枪尽量点射，你就赌敌人枪法菜
7.狂牙大行动新手不要去碰【被暴虐】
8.比赛代币\通行证不要盲目购买，这些东西仅供纪念
9.可以尝试跟毛子讲中式英语
为了避免成为下一个压力怪，最后说明：这只是游戏！这只是游戏！
                                                               这只是游戏！这只是游戏！
                                                               这只是游戏！这只是游戏！
这只是游戏，不是生活，竞技模式排位不是你的命，不要把负面情绪带进来，不要因为竞技时队友的菜而踢掉别人，多加包容，如果是因为菜或者不小心误伤时踢队友，我都会默默地按下F2，希望更多的玩家按下F2。
那些官匹开呱的不多，小心误封解不开
优先级不是匹配速度更快，而是让你玩的相对更舒服，优先级如果是以箱子为目的的建议别买",1667829644,1668943052,True,623,49,0.939523577690124512,12,True,False,False,True,
69,118686892,"{'steamid': '76561199347249982', 'num_games_owned': 1, 'num_reviews': 4, 'playtime_forever': 27069, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1462, 'last_played': 1659817683}",english,"After 8 years playing it, I didn't improve my skills in-game.

However, I learned new language skills: now I can curse in Russian and Brazilian Portuguese.

Also, my tolerance level to guttural screams and loud sounds was increased.

Better than any psychiatric therapy. 10/10
",1657621381,1657621381,True,383,159,0.939096808433532715,9,True,False,False,False,
70,132486071,"{'steamid': '76561198143311873', 'num_games_owned': 2122, 'num_reviews': 81, 'playtime_forever': 39596, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34877, 'last_played': 1678183427}",english,"For the optimal experiences play in silver rank.
While playing you may encounter the following :
- russian kids screaming into the mic 
- every racial slur in the book 
- cheaters
- extreme toxicity 
play at your own risk xd",1675972342,1675972342,True,363,128,0.938049793243408203,13,True,False,False,True,
71,120909880,"{'steamid': '76561198888419192', 'num_games_owned': 45, 'num_reviews': 1, 'playtime_forever': 18826, 'playtime_last_two_weeks': 52, 'playtime_at_review': 7946, 'last_played': 1679852923}",english,"Things I gave to Counter-Strike:
1. Money
2. Time
3. Love

Things Counter-Strike gave me:
1. Arthritis
2. Rage
3. Hatred of Russians, Spanish and Russians
4. Broken Keyboard (2)
5. Broken Mouse (3)
6. Immature 12 year olds insulting my mother
7. 9/10 Ready
8. Server Crashes
9. Shit Teammates
10. Competitive Matches
11. ""ez"" Spam
12. Multilingual Cursing
13. Lag
14. Cheaters
15. 64 Tick Servers
16. No skins = you're either a noob or a smurf or a cheater
17. Got A+ on my russian exam

11 / 10 Would play again",1660950193,1660950193,True,740,417,0.937778055667877197,0,False,False,False,False,
72,127731146,"{'steamid': '76561199181915017', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 76066, 'playtime_last_two_weeks': 116, 'playtime_at_review': 60027, 'last_played': 1680268498}",schinese,CSGO是一款非常棒的游戏，就对我个人而言，它有效的治疗了我的老年痴呆，在这里我遇到了樱岛麻衣，李云龙，熊二，牛爷爷还有刘华强，大家非常友好，跟队友在一起完全没有压力，很轻松，就是对面的朋友很神秘，都没见到他们的人，就把我催眠了，刚走出来没几步就睡着了，治好了我的失眠，这真是一款非常非常非常棒的游戏，1000个小时，治愈一生。,1669948899,1669948899,True,260,114,0.937457740306854248,6,True,False,False,True,
73,117018047,"{'steamid': '76561198978356826', 'num_games_owned': 24, 'num_reviews': 1, 'playtime_forever': 134747, 'playtime_last_two_weeks': 282, 'playtime_at_review': 124987, 'last_played': 1679929397}",schinese,玩了也有2083个小时了，从高一玩到大一，真的是一款很好玩的竞技性游戏，承载了我的高中生涯，真的很好玩，怀念以前疫情的时候练习道具和身法的我，通过ks接触的CS觉得真的太好了，但是此时没了乐趣，是因为当初一起玩的朋友没有继续一起玩了，所以也失去了玩这个游戏的动力，热爱的那股劲已经消散了很多了，相信以后这个游戏会越来越好，各大平台的玩家少开一点挂，祝你也祝我日后的生活越来越好。,1655293011,1655293011,True,244,22,0.937439799308776855,0,False,False,False,False,
74,133367869,"{'steamid': '76561199100372891', 'num_games_owned': 77, 'num_reviews': 2, 'playtime_forever': 177112, 'playtime_last_two_weeks': 3620, 'playtime_at_review': 165728, 'last_played': 1680285062}",russian,"ОЧЕНЬ ИНТЕРЕСНАЯ ИГРА.
Такого разнообразия я ещё никогда не видела.ТОННЫ ОРУЖЭЙШЕН,ПРЕКРАСНАЯ ОПТИМИЗЭЙШН,ЧУДЕСНАЯ ГРАФЭЙШЕН,ЗА ДЕСЯТИЛЕЙШЕН ВИДНО КУЧА НОВЕЙШЕН.

1 катка - В первой же игре встретила дипломированного доктора. Он сразу по своему опыту определил,какой у меня диагноз, а я даже не знала. Он сказал, что это неизлечимо, и я умру через неделю. Первая игра, и сразу встретила умного человека, я была приятно удивлена.

2 катка - Встретила очень, очень далёкого родственника. Он сказал, что каждый день видится с моей мамой, поделился чем они занимаются в свободное время, рассказал, кто мой настоящий отец, а в конце игры пожелал мне счастья и здоровья. Мне всё больше начинает нравится эта игра.

3 катка - Наша команда встретила волшебника. Он всю игру показывал нам фокусы: проходил сквозь стены, угадывал, где мы находимся (причём всегда правильно), а его магическое оружие всегда стреляло в зрачок левого глаза, даже если мы стояли СПИНОЙ. Но и это ещё не всё, он разрушил один устаревший и довольно популярный миф, взорвав нам мозги:
оказывается 6 зарядный револьвер может сделать больше 6 выстрелов (намного больше). В конце игры, мы дружно аплодировали ему стоя, но жаль катка закончилась слишком быстро (мы проиграли), но волшебник обещал вернуться и сказал, что таких, как он очень много, и все они с радостью покажут нам новые фокусы.

4 катка - Встретила каких-то людей, говорящих на странном языке. Они постоянно кричали мне KU..R..WA, я подумала, что это на их языке означает: ""Привет"", поэтому решила с ними поздороваться, но они почему-то обиделись и выгнали меня из игры. Мне дали бан на 7 дней.

ИТОГ: очень разнообразный и интересный контингент, а главное добрый и общительный. Каждая ваша игра будет сказкой, наполненной радугой и единорогами.
ВСЕМ ""РЕКОМЕНДУЮ"" ПРИЯТНЫЕ ЭМОЦИИ ГАРАНТИРОВАНЫ.",1677083668,1677355899,True,643,405,0.937339842319488525,22,True,False,False,True,
75,129159007,"{'steamid': '76561199447309697', 'num_games_owned': 36, 'num_reviews': 18, 'playtime_forever': 26435, 'playtime_last_two_weeks': 1273, 'playtime_at_review': 222, 'last_played': 1680003688}",russian,"Итак, что же такое CS GO?

- CS GO это когда раскраски оружия стоят дороже крутых игровых девайсов.
- CS GO это когда ты обязан дропнуть свой красивый калаш всей команде.
- CS GO это когда открываешь 20 сундуков и получаешь 20 кусков синего г**на.
- CS GO это когда тебя добавляют школьники и предлагают over 9000 сундуков в обмен на твой нож.
- CS GO это когда тебя добавляет школьник и начинает выпрашивать в подарок шмотку ценой в 3500 рублей, приводя при этом аргумент ""да ты ж богатый, что тебе стоит!"".
- CS GO это когда тебе по 10 раз в день присылают ссылки на трояны в надежде обчистить твой инвентарь.
- CS GO это когда тебя выгоняют только потому что ты Русский.
- CS GO это когда ты спалил свой стул после игры в соревновательном режиме.
- CS GO это когда ""глобалы"" создают по 10 аккаунтов и получают удовлетворение, играя против ""калашей"".
- CS GO это когда ты Russian Noob, если остался против пятерых, убил четверых но не добил пятого.
- CS GO это когда ты Russian Noob при счете 21-7-10, а у ближайшего тиммейта 8-0-16.
- CS GO это когда ты выучил польский и шведский за одну-две катки.
- CS GO это когда в соревновательном режиме поляков больше, чем в самой Польше.
- CS GO это когда ты в одиночку открываешь А, а бомба уже про***на на Б.
- CS GO это когда на твои советы и вопросы тебе отвечают ""stfu Russian"".
- CS GO это когда про***л три звания за день только из-за того, что каждый раз играешь против ""глобалов"", играющих со второго аккаунта.
- CS GO это когда каждый третий тиммейт - набустенный сильвер.
- CS GO это когда против тебя играет пять ♥♥♥♥♥♥♥♥♥♥ов с АВП.
- CS GO это когда одного ""беркута"" и четырех ""калашей"" кидает против пяти ""супримов"".
- CS GO это когда высаживаешь все 30 патронов в одного ♥♥♥♥♥♥♥♥♥♥а и наносиишь 99 in 7, а тот рандомным выстрелом попадает тебе в голову.
- CS GO это когда VAC показательно банит профессиональных игроков, но не может забанить ♥♥♥♥♥♥♥♥♥♥а, который простреливает всю команду через три стены, имея при этом 2.2 часа в игре.

Кому понравился отзыв поставте палец вверх и напиши чтонибудь в профиле моем ! Спасибо!!!!

Все это CS GO!!! Не Болейте!!!!",1671874082,1671874082,True,733,184,0.934889912605285645,29,True,False,False,True,
76,131332959,"{'steamid': '76561199367611718', 'num_games_owned': 45, 'num_reviews': 2, 'playtime_forever': 5779, 'playtime_last_two_weeks': 182, 'playtime_at_review': 4387, 'last_played': 1680264059}",schinese,"这个游戏就像是缩小的世界，里面的人姿态百种
压力怪，纪狗，游戏享受者，幽默的人，友好与不友好的
惊叹，愤怒，伤心，快乐，疑惑
对路人来说它是消遣的游戏
对天才少年们来说它是证明自己的地方
对up主和职业哥来说它是工作
对组团玩家来说它是友情的纽带
倒勾不提

csgo虚拟又真实，既是游戏又是现实",1674389362,1674389362,True,311,14,0.933395624160766602,6,False,False,False,True,
77,127622489,"{'steamid': '76561197964570365', 'num_games_owned': 67, 'num_reviews': 4, 'playtime_forever': 6489, 'playtime_last_two_weeks': 789, 'playtime_at_review': 16, 'last_played': 1680107897}",russian,"Итак, что же такое CS GO?

- CS GO это когда раскраски оружия стоят дороже крутых игровых девайсов.
- CS GO это когда ты обязан дропнуть свой красивый калаш всей команде.
- CS GO это когда открываешь 20 сундуков и получаешь 20 кусков синего г**на.
- CS GO это когда тебя добавляют школьники и предлагают over 9000 сундуков в обмен на твой нож.
- CS GO это когда тебя добавляет школьник и начинает выпрашивать в подарок шмотку ценой в 3500 рублей, приводя при этом аргумент ""да ты ж богатый, что тебе стоит!"".
- CS GO это когда тебе по 10 раз в день присылают ссылки на трояны в надежде обчистить твой инвентарь.
- CS GO это когда тебя выгоняют только потому что ты Русский.
- CS GO это когда ты спалил свой стул после игры в соревновательном режиме.
- CS GO это когда ""глобалы"" создают по 10 аккаунтов и получают удовлетворение, играя против ""калашей"".
- CS GO это когда ты Russian Noob, если остался против пятерых, убил четверых но не добил пятого.
- CS GO это когда ты Russian Noob при счете 21-7-10, а у ближайшего тиммейта 8-0-16.
- CS GO это когда ты выучил польский и шведский за одну-две катки.
- CS GO это когда в соревновательном режиме поляков больше, чем в самой Польше.
- CS GO это когда ты в одиночку открываешь А, а бомба уже про***на на Б.
- CS GO это когда на твои советы и вопросы тебе отвечают ""stfu Russian"".
- CS GO это когда про***л три звания за день только из-за того, что каждый раз играешь против ""глобалов"", играющих со второго аккаунта.
- CS GO это когда каждый третий тиммейт - набустенный сильвер.
- CS GO это когда против тебя играет пять ¦¦¦¦¦¦¦¦¦¦ов с АВП.
- CS GO это когда одного ""беркута"" и четырех ""калашей"" кидает против пяти ""супримов"".
- CS GO это когда высаживаешь все 30 патронов в одного ¦¦¦¦¦¦¦¦¦¦а и наносиишь 99 in 7, а тот рандомным выстрелом попадает тебе в голову.
- CS GO это когда VAC показательно банит профессиональных игроков, но не может забанить ¦¦¦¦¦¦¦¦¦¦а, который простреливает всю команду через три стены, имея при этом 2.2 часа в игре.

Кому понравился отзыв поставте палец вверх и напиши чтонибудь в профиле моем ! Спасибо!!!!

Все это CS GO!!! Не Болейте!!!",1669805836,1669805836,True,529,98,0.932721138000488281,32,False,False,False,True,
78,120172716,"{'steamid': '76561198250966756', 'num_games_owned': 11, 'num_reviews': 1, 'playtime_forever': 115051, 'playtime_last_two_weeks': 1195, 'playtime_at_review': 99741, 'last_played': 1680034071}",ukrainian,Заберіть москалів,1659804984,1659804984,True,164,6,0.932362258434295654,0,True,False,False,False,
79,134403671,"{'steamid': '76561198427381640', 'num_games_owned': 29, 'num_reviews': 2, 'playtime_forever': 27004, 'playtime_last_two_weeks': 576, 'playtime_at_review': 26019, 'last_played': 1680200262}",turkish,Hileler olmasa ve 128tick sunucuya geçilse valo malo bırakmaz,1678454789,1678454789,True,422,28,0.931769490242004395,0,True,False,False,True,
80,130153695,"{'steamid': '76561198889862650', 'num_games_owned': 47, 'num_reviews': 1, 'playtime_forever': 99797, 'playtime_last_two_weeks': 963, 'playtime_at_review': 88225, 'last_played': 1680286261}",schinese,"这里养了一只kun kun 路过的朋友可以过来摸赞一次
⠀⠀⠀ ⠰⢷⢿⠄
⠀⠀⠀⠀⠀⣼⣷⣄
⠀⠀⣤⣿⣇⣿⣿⣧⣿⡄
⢴⠾⠋⠀⠀⠻⣿⣷⣿⣿⡀
⠀ ⢀⣿⣿⡿⢿⠈⣿
⠀⠀⠀⢠⣿⡿⠁⠀⡊⠀⠙
⠀⠀⠀⢿⣿⠀⠀⠹⣿
⠀⠀⠀⠀⠹⣷⡀⠀⣿⡄
⠀⠀⠀⠀⣀⣼⣿⠀⢈⣧",1672883480,1672883480,True,1228,210,0.931165575981140137,9,False,False,False,True,
81,133956711,"{'steamid': '76561199178703687', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 69290, 'playtime_last_two_weeks': 2104, 'playtime_at_review': 64151, 'last_played': 1680262462}",schinese,和兄弟一起玩的 他很喜欢玩这个游戏 我不一样 我喜欢我兄弟,1677820639,1677820639,True,523,216,0.92941969633102417,0,False,False,False,True,
